STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT01,WT06,WT05,WT11,WT04,WT03
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060220,-9999,-9999,0.00,0.0,0.0,24,10,16,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060221,-9999,-9999,0.00,0.0,0.0,30,16,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060222,-9999,-9999,0.00,0.0,0.0,38,21,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060223,-9999,-9999,0.00,0.0,0.0,39,26,31,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060224,-9999,-9999,0.00,0.0,0.0,35,28,28,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060225,-9999,-9999,0.00,0.0,0.0,32,18,20,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060226,-9999,-9999,0.00,0.0,0.0,28,11,12,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060227,-9999,-9999,0.00,0.0,0.0,19,6,7,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060228,-9999,-9999,0.00,0.0,0.0,21,7,15,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060301,-9999,-9999,0.00,0.0,0.0,27,14,17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060302,-9999,-9999,0.00,0.0,0.0,31,14,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060303,-9999,-9999,0.30,5.0,5.0,26,13,17,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060304,-9999,-9999,0.00,5.0,0.0,22,15,21,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060305,-9999,-9999,0.00,5.0,0.0,32,21,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060306,-9999,-9999,0.00,4.0,0.0,39,23,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060307,-9999,-9999,0.00,2.0,0.0,38,23,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060308,-9999,-9999,0.00,1.0,0.0,39,24,26,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060309,-9999,-9999,0.00,0.0,0.0,44,26,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060310,-9999,-9999,0.00,0.0,0.0,49,36,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060311,-9999,-9999,0.00,0.0,0.0,65,39,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060312,-9999,-9999,0.00,0.0,0.0,54,39,42,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060313,-9999,-9999,0.00,0.0,0.0,53,43,47,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060314,-9999,-9999,0.26,0.0,0.0,59,44,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060315,-9999,-9999,0.00,0.0,0.0,59,31,34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060316,-9999,-9999,0.00,0.0,0.0,38,29,32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060317,-9999,-9999,0.00,0.0,0.0,37,24,27,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060318,-9999,-9999,0.00,0.0,0.0,36,20,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060319,-9999,-9999,0.00,0.0,0.0,34,22,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060320,-9999,-9999,0.00,0.0,0.0,32,21,24,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060321,-9999,-9999,0.00,0.0,0.0,32,18,23,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060322,-9999,-9999,0.00,0.0,0.0,41,23,30,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060323,-9999,-9999,0.00,0.0,0.0,39,28,33,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060324,-9999,-9999,0.00,0.0,0.0,52,33,39,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060325,-9999,-9999,0.00,0.0,0.0,43,31,34,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060326,-9999,-9999,0.00,0.0,0.0,42,34,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060327,-9999,-9999,0.00,0.0,0.0,46,34,38,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060328,-9999,-9999,0.00,0.0,0.0,53,33,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060329,-9999,-9999,0.00,0.0,0.0,53,28,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060330,-9999,-9999,0.00,0.0,0.0,61,40,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060331,-9999,-9999,0.00,0.0,0.0,64,41,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060401,-9999,-9999,0.00,0.0,0.0,66,47,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060402,-9999,-9999,0.12,0.0,0.0,65,43,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060403,-9999,-9999,0.00,0.0,0.0,59,39,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060404,-9999,-9999,0.84,0.0,0.0,54,41,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060405,-9999,-9999,0.20,2.0,0.2,42,29,32,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060406,-9999,-9999,0.19,0.0,0.2,42,29,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060407,-9999,-9999,0.00,0.0,0.0,48,30,36,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060408,-9999,-9999,0.09,0.0,0.0,55,42,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060409,-9999,-9999,0.15,0.0,0.0,44,33,35,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060410,-9999,-9999,0.00,0.0,0.0,54,36,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060411,-9999,-9999,0.00,0.0,0.0,60,33,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060412,-9999,-9999,0.00,0.0,0.0,66,38,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060413,-9999,-9999,0.00,0.0,0.0,65,50,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060414,-9999,-9999,0.06,0.0,0.0,69,48,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060415,-9999,-9999,0.13,0.0,0.0,67,51,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060416,-9999,-9999,0.00,0.0,0.0,72,47,47,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060417,-9999,-9999,0.00,0.0,0.0,57,41,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060418,-9999,-9999,0.00,0.0,0.0,56,44,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060419,-9999,-9999,0.00,0.0,0.0,67,46,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060420,-9999,-9999,0.00,0.0,0.0,69,50,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060421,-9999,-9999,0.00,0.0,0.0,75,42,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060422,-9999,-9999,0.00,0.0,0.0,60,37,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060423,-9999,-9999,0.24,0.0,0.0,45,40,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060424,-9999,-9999,0.91,0.0,0.0,50,40,40,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060425,-9999,-9999,0.09,0.0,0.0,50,40,48,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060426,-9999,-9999,0.05,0.0,0.0,67,32,41,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060427,-9999,-9999,0.00,0.0,0.0,56,33,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060428,-9999,-9999,0.00,0.0,0.0,67,41,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060429,-9999,-9999,0.00,0.0,0.0,59,39,44,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060430,-9999,-9999,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060501,-9999,-9999,0.00,0.0,0.0,66,46,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060502,-9999,-9999,0.03,0.0,0.0,60,43,43,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060503,-9999,-9999,0.76,0.0,0.0,46,42,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060504,-9999,-9999,0.55,0.0,0.0,54,45,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060505,-9999,-9999,0.00,0.0,0.0,75,54,64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060506,-9999,-9999,0.00,0.0,0.0,75,54,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060507,-9999,-9999,0.00,0.0,0.0,70,41,45,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060508,-9999,-9999,0.00,0.0,0.0,63,41,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060509,-9999,-9999,0.00,0.0,0.0,66,48,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060510,-9999,-9999,0.20,0.0,0.0,56,46,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060511,-9999,-9999,0.04,0.0,0.0,53,49,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060512,-9999,-9999,0.12,0.0,0.0,58,50,54,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060513,-9999,-9999,2.63,0.0,0.0,56,52,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060514,-9999,-9999,0.25,0.0,0.0,56,44,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060515,-9999,-9999,0.15,0.0,0.0,48,45,47,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060516,-9999,-9999,0.12,0.0,0.0,53,48,50,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060517,-9999,-9999,0.69,0.0,0.0,55,47,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060518,-9999,-9999,0.00,0.0,0.0,65,51,57,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060519,-9999,-9999,0.30,0.0,0.0,72,51,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060520,-9999,-9999,0.68,0.0,0.0,58,45,49,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060521,-9999,-9999,0.03,0.0,0.0,61,45,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060522,-9999,-9999,0.30,0.0,0.0,62,41,46,-9999,-9999,-9999,-9999,1,1
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060523,-9999,-9999,0.00,0.0,0.0,59,38,46,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060524,-9999,-9999,0.00,0.0,0.0,58,44,53,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060525,-9999,-9999,0.00,0.0,0.0,68,43,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060526,-9999,-9999,0.00,0.0,0.0,74,54,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060527,-9999,-9999,0.26,0.0,0.0,75,58,64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060528,-9999,-9999,0.00,0.0,0.0,78,58,65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060529,-9999,-9999,0.00,0.0,0.0,81,56,63,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060530,-9999,-9999,0.00,0.0,0.0,82,63,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060531,-9999,-9999,0.00,0.0,0.0,84,55,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060601,-9999,-9999,0.00,0.0,0.0,78,56,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060602,-9999,-9999,0.42,0.0,0.0,85,66,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060603,-9999,-9999,0.82,0.0,0.0,72,56,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060604,-9999,-9999,1.70,0.0,0.0,58,51,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060605,-9999,-9999,0.00,0.0,0.0,61,52,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060606,-9999,-9999,0.00,0.0,0.0,73,51,59,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060607,-9999,-9999,0.75,0.0,0.0,72,55,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060608,-9999,-9999,1.13,0.0,0.0,55,52,55,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060609,-9999,-9999,0.03,0.0,0.0,61,55,58,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060610,-9999,-9999,0.51,0.0,0.0,66,51,51,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060611,-9999,-9999,0.09,0.0,0.0,61,50,52,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060612,-9999,-9999,0.00,0.0,0.0,67,52,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060613,-9999,-9999,0.00,0.0,0.0,75,60,64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060614,-9999,-9999,0.00,0.0,0.0,80,58,68,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060615,-9999,-9999,0.30,0.0,0.0,77,59,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060616,-9999,-9999,0.00,0.0,0.0,77,57,65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060617,-9999,-9999,0.00,0.0,0.0,81,60,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060618,-9999,-9999,0.11,0.0,0.0,73,60,71,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060619,-9999,-9999,0.00,0.0,0.0,88,65,73,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060620,-9999,-9999,0.00,0.0,0.0,85,64,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060621,-9999,-9999,0.00,0.0,0.0,82,59,65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060622,-9999,-9999,0.00,0.0,0.0,79,57,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060623,-9999,-9999,0.00,0.0,0.0,80,65,68,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060624,-9999,-9999,2.26,0.0,0.0,82,67,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060625,-9999,-9999,1.74,0.0,0.0,71,66,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060626,-9999,-9999,2.08,0.0,0.0,68,66,68,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060627,-9999,-9999,0.00,0.0,0.0,75,68,71,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060628,-9999,-9999,0.00,0.0,0.0,79,68,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060629,-9999,-9999,0.25,0.0,0.0,79,68,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060630,-9999,-9999,0.00,0.0,0.0,78,63,65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060701,-9999,-9999,0.00,0.0,0.0,76,59,65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060702,-9999,-9999,0.00,0.0,0.0,79,66,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060703,-9999,-9999,0.00,0.0,0.0,83,69,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060704,-9999,-9999,0.10,0.0,0.0,83,66,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060705,-9999,-9999,0.07,0.0,0.0,81,64,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060706,-9999,-9999,0.32,0.0,0.0,74,60,60,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060707,-9999,-9999,0.00,0.0,0.0,74,57,64,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060708,-9999,-9999,0.00,0.0,0.0,78,64,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060709,-9999,-9999,0.00,0.0,0.0,80,64,68,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060710,-9999,-9999,0.00,0.0,0.0,80,63,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060711,-9999,-9999,0.00,0.0,0.0,79,65,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060712,-9999,-9999,0.00,0.0,0.0,81,68,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060713,-9999,-9999,0.16,0.0,0.0,77,69,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060714,-9999,-9999,0.00,0.0,0.0,78,63,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060715,-9999,-9999,0.00,0.0,0.0,85,64,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060716,-9999,-9999,0.00,0.0,0.0,81,67,73,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060717,-9999,-9999,0.00,0.0,0.0,87,69,78,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060718,-9999,-9999,0.00,0.0,0.0,91,68,80,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060719,-9999,-9999,1.01,0.0,0.0,92,67,69,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060720,-9999,-9999,0.00,0.0,0.0,81,61,65,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060721,-9999,-9999,0.00,0.0,0.0,78,65,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060722,-9999,-9999,0.00,0.0,0.0,82,70,70,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060723,-9999,-9999,0.24,0.0,0.0,74,68,68,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060724,-9999,-9999,0.00,0.0,0.0,72,59,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060725,-9999,-9999,0.00,0.0,0.0,80,61,66,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060726,-9999,-9999,0.00,0.0,0.0,81,64,67,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060727,-9999,-9999,0.00,0.0,0.0,83,66,72,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060728,-9999,-9999,0.00,0.0,0.0,85,72,74,-9999,-9999,-9999,-9999,-9999,1
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060729,-9999,-9999,0.55,0.0,0.0,85,71,74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00068138,STORRS CT US,198.1,41.8,-72.25,20060730,-9999,-9999,0.00,0.0,0.0,85,71,74,-9999,-9999,-9999,-9999,-9999,-9999
